basin_id,p_mean,pet_mean,p_seasonality,frac_snow,aridity,high_prec_freq,high_prec_dur,low_prec_freq,low_prec_dur,elev_mean,slope_mean,area_gages2,frac_forest,lai_max,lai_diff,gvf_max,gvf_diff,dom_land_cover_frac,dom_land_cover,root_depth_50,soil_depth_pelletier,soil_depth_statsgo,soil_porosity,soil_conductivity,max_water_content,sand_frac,silt_frac,clay_frac,geol_1st_class,glim_1st_class_frac,geol_2nd_class,glim_2nd_class_frac,carbonate_rocks_frac,geol_porosity,geol_permeability
2349900,3.391477,3.1570308,-0.031207686,0.001081747,0.93087196,23.85,1.2106599,272.5,5.2253118,116.19,3.41104,122.87,0.0989,1.851929,1.4255003,0.6555648,0.3165287,1.0,2.0,0.18,1.2057143,1.5,0.41149405,2.407364,0.59523475,59.615303,16.524445,23.92492,4.0,0.86670625,10.0,0.13274935,0.86670625,0.0773,-12.2525
2350900,3.6358206,3.1564844,-0.050833315,0.0017677178,0.8681628,22.1,1.2380953,269.05,5.2910523,139.77,6.74759,1365.12,0.3941,3.2332268,2.2649891,0.72897524,0.25840893,0.7862396,10.0,0.16788277,1.1966351,1.5,0.40646178,2.991529,0.5990863,64.54192,16.854671,18.618114,11.0,0.9117893,10.0,0.076778874,0.010165332,0.2325,-12.5837
2361000,3.9580424,3.2905831,-0.03594309,0.0015124422,0.8313663,21.4,1.2228571,262.95,5.0373564,117.14,8.27039,1781.61,0.4408,2.974113,2.1334732,0.71823937,0.27211645,0.84773755,10.0,0.16408029,3.8902886,1.5,0.40821156,2.9703875,0.6133671,63.35999,18.190977,18.425058,11.0,0.7241408,10.0,0.21960592,0.0,0.1628,-14.2703
2363000,3.960397,4.1713114,-0.056416303,0.0026556565,1.0532558,22.85,1.199475,269.8,5.1146917,135.39,7.57689,1292.51,0.635,3.7914608,2.7686417,0.7740379,0.28377154,0.87129164,10.0,0.17158376,3.6284606,1.5,0.41541645,2.6241524,0.5979498,58.0461,21.613031,16.706184,11.0,0.9986059,10.0,0.0013937437,0.0,0.2022,-13.169
2369800,4.619825,3.717416,0.03807285,0.0008723526,0.80466604,21.0,1.25,262.3,4.9819565,72.29,4.2203,227.51,0.9643,4.785609,2.6565142,0.8345475,0.119984865,0.52773744,4.0,0.18908672,37.174454,1.5,0.43516257,2.856338,0.62743706,57.302135,20.131235,17.96615,11.0,1.0,-1.0,0.0,0.0,0.22,-13.0
2371500,3.9699836,3.147583,-0.045316596,0.0040171403,0.79284537,22.4,1.1883289,264.55,4.9915094,125.86,7.42604,1292.79,0.6862,4.1654863,2.9721568,0.79231894,0.25956577,0.7895949,10.0,0.17747614,5.0556817,1.5,0.42060074,2.11055,0.55505,50.042484,21.56328,16.63242,11.0,0.98038524,4.0,0.011947483,0.011947483,0.2036,-13.1163
2372250,3.983117,3.14446,-0.05689921,0.0034759992,0.78944707,22.65,1.217742,263.65,4.993371,122.94,7.29973,1145.22,0.7608,4.2444468,3.0202832,0.79928094,0.25742915,0.8843321,10.0,0.17041011,6.1723924,1.5,0.41541633,2.5478082,0.5861474,56.655487,23.105297,15.335827,11.0,0.9841874,4.0,0.015812572,0.015812572,0.2051,-12.9898
2374500,4.4196234,4.348987,-0.026878854,0.0030425563,0.9840175,21.2,1.1777778,262.95,4.8203483,109.86,7.40892,445.72,0.949,4.4543877,3.0047953,0.813845,0.2171799,0.5909881,7.0,0.21318893,5.423017,1.4986566,0.42182797,2.090484,0.5927513,52.77085,24.648884,22.093681,11.0,0.7157094,8.0,0.20123956,0.0,0.209,-13.6157
2381600,4.2715497,3.0142467,-0.11011388,0.016637787,0.70565647,21.85,1.1684492,259.2,4.5876107,512.02,35.2973,10.32,0.933,4.9738317,4.248959,0.87785524,0.4287226,1.0,7.0,0.25,1.0,1.5,0.42432043,2.2000415,0.2016578,16.849026,10.067525,5.959835,7.0,1.0,-1.0,0.0,0.0,0.01,-14.1
2384540,4.9278274,2.7857018,-0.11401402,0.031682786,0.56530017,19.95,1.2164634,255.4,4.5123677,499.46,93.55977,21.37,0.96,4.973816,4.0550537,0.88069296,0.37049186,1.0,7.0,0.25,0.9705882,1.2662088,0.43291056,1.769936,0.46198297,39.37367,29.790611,14.854991,10.0,1.0,-1.0,0.0,0.0,0.12,-16.5
2395120,3.753707,2.9469426,-0.10352732,0.01248941,0.78507525,23.1,1.2157894,266.25,4.7843666,250.6,9.60933,84.01,0.7132,4.3059716,3.3468456,0.8090841,0.32976237,0.9257978,7.0,0.2447802,1.072,1.1546284,0.46023896,0.7271339,0.5405775,22.522936,43.086304,34.536385,4.0,0.5289654,8.0,0.2963151,0.5289654,0.1005,-13.7867
2415000,4.055131,3.0005956,-0.12968697,0.012469141,0.7399504,21.25,1.1707989,254.1,4.561939,270.56,12.25237,491.38,0.9106,4.6068134,3.6709628,0.8353166,0.35265017,0.61993843,7.0,0.21688494,1.1015737,1.5,0.4403089,1.1203676,0.48977697,28.78416,23.418167,20.853985,7.0,0.89908314,0.0,0.09576035,0.0,0.0104,-14.0917
2427250,4.0434155,3.9715807,-0.084702484,0.0031810787,0.9822341,22.35,1.1520618,266.05,4.9359927,102.61,6.93052,675.24,0.9336,5.098581,3.538943,0.84736365,0.2275836,0.53918344,7.0,0.2085265,2.0462184,1.5,0.44166806,1.0105419,0.48619682,24.90272,21.656662,25.13134,11.0,0.9986316,10.0,0.0013585697,9.823964e-06,0.1718,-13.6538
2430085,4.232671,2.9471962,-0.16529165,0.012676724,0.69629705,22.85,1.2486339,264.65,4.8161964,150.01,6.72984,40.56,0.8644,4.1218157,3.3999853,0.82124764,0.40814468,0.57202756,3.0,0.21076468,1.0,1.5,0.43139467,1.7015119,0.6565674,46.043842,31.717274,22.224495,11.0,1.0,-1.0,0.0,0.0,0.22,-13.0
2450250,4.4095454,3.0638826,-0.17475364,0.014286411,0.6948296,21.1,1.2411765,256.3,4.8086305,254.92,12.27321,231.83,0.8413,5.154885,4.4509654,0.88499963,0.45025834,0.75504416,3.0,0.20418747,1.0393258,0.60258764,0.43778345,1.8349041,0.16136554,29.22051,28.512028,9.19415,10.0,0.8498731,4.0,0.15011789,0.15011789,0.1705,-14.6896
2464000,4.2723093,3.0024033,-0.14925985,0.011217519,0.70275885,22.2,1.1808511,257.35,4.71769,143.69,9.66599,578.94,0.9846,4.70914,3.6929228,0.85079205,0.34389815,0.8017043,7.0,0.23502453,1.1044418,1.5,0.4497953,1.2786882,0.32278237,18.683857,19.578775,9.820495,10.0,0.77852213,11.0,0.22147788,0.0,0.1421,-15.7248
2464360,4.0980587,3.1621282,-0.15567891,0.009536576,0.7716161,23.65,1.2414699,264.1,4.964286,114.12,8.63619,148.62,0.9717,4.548106,3.6926432,0.83951867,0.366609,0.88121945,7.0,0.23930976,1.0909091,1.5,0.43322942,1.6198349,0.6559087,44.553795,32.574245,22.578724,11.0,0.74517316,10.0,0.25482684,0.0,0.1945,-13.8919
2465493,4.0434923,3.5898702,-0.13936846,0.007310655,0.8878143,23.7,1.2506596,266.2,5.1489363,101.5,9.53966,83.42,0.8617,5.054573,3.8342655,0.8521604,0.29978558,0.59550613,7.0,0.22108902,3.962406,1.5,0.43396595,1.5925956,0.66677403,44.08658,33.12962,22.786777,11.0,1.0,-1.0,0.0,0.0,0.232,-12.5809
2469800,4.0960083,3.2828758,-0.09919408,0.0031716493,0.8014817,22.75,1.2101064,266.8,5.096466,78.13,9.86442,422.68,0.9839,4.824391,3.2239847,0.83693814,0.21162495,1.0,7.0,0.25,4.5702343,1.4429921,0.4315741,1.5636925,0.63960505,45.679626,31.172588,23.082575,11.0,0.8650193,10.0,0.13498065,0.0,0.209,-13.3145
2472000,4.1584024,3.167662,-0.16358317,0.0060147224,0.7617497,23.2,1.2114882,259.85,4.8615527,123.24,6.76654,1927.13,0.6696,4.8092036,3.2999625,0.8295514,0.21440713,0.67056304,7.0,0.22035068,12.319925,1.5,0.4396566,1.023222,0.64553016,37.814674,31.755949,29.054316,11.0,0.9034892,4.0,0.096510835,0.096510835,0.2287,-12.0405
2472500,4.2561574,3.6184597,-0.12669508,0.0024543898,0.85017055,22.45,1.1572165,260.3,4.7028003,113.73,6.76541,789.94,0.5865,4.352769,2.8443818,0.79980093,0.1905618,0.9024194,10.0,0.16878226,31.326164,1.5,0.43300053,1.60096,0.6401081,45.170498,33.60321,21.236069,11.0,1.0,-1.0,0.0,0.0,0.2487,-11.9951
2479155,4.4288883,3.2004776,-0.040520437,0.0018026133,0.72263676,21.95,1.206044,262.75,5.0239005,70.21,6.65609,137.28,0.9355,4.512585,2.5735838,0.8473532,0.14971115,0.7808268,4.0,0.21095866,29.40909,1.5,0.41552708,2.7253385,0.6126121,58.73141,24.971642,16.417063,11.0,1.0,-1.0,0.0,0.0,0.2585,-11.6529
2479300,4.618568,3.2130122,0.01008665,0.00074128655,0.6956728,20.5,1.1988304,247.9,4.744498,65.19,5.84957,1144.2,0.8895,4.636249,2.7702737,0.8129931,0.14899386,0.6376263,10.0,0.17669602,34.923077,1.5,0.4251029,2.0404422,0.61772704,51.619556,30.45565,17.830652,11.0,1.0,-1.0,0.0,0.0,0.2367,-12.4162
2479560,4.6499906,3.1850972,-0.024360523,0.0008881842,0.68496853,20.1,1.2926044,247.05,4.882411,64.68,6.14661,1454.33,0.8849,4.4471726,2.6708004,0.80375874,0.15662867,0.7914111,10.0,0.1742247,30.441757,1.5,0.42102924,2.2988267,0.62608635,54.73793,28.261555,16.87273,11.0,1.0,-1.0,0.0,0.0,0.2379,-12.3745
2481000,4.7916427,3.2156103,0.04569933,0.00036539778,0.6710872,20.25,1.2816455,251.25,4.945866,51.66,5.61014,249.23,0.8845,4.726483,2.7052917,0.8153794,0.13514891,0.5802229,10.0,0.17679109,34.845715,1.5,0.43134162,1.7210225,0.63360345,46.62808,33.025703,20.125692,11.0,1.0,-1.0,0.0,0.0,0.2428,-12.2024
2481510,4.6208253,3.2160869,0.023743195,0.0007622545,0.6959984,20.4,1.2326283,246.6,4.710602,64.0,5.13464,800.66,0.7816,4.8138933,2.86341,0.8180009,0.14600515,0.752966,10.0,0.16988136,31.483036,1.5,0.4257241,2.024691,0.6147736,50.965183,30.319113,18.663105,11.0,1.0,-1.0,0.0,0.0,0.2518,-11.8855
4015330,2.2398002,1.958455,0.5907864,0.19607939,0.8743883,20.8,1.3774835,250.85,4.4714794,337.69,19.16862,224.35,0.9911,5.23757,4.616251,0.87781364,0.488353,0.9810641,7.0,,16.482233,1.4820006,0.43966466,0.90631634,0.6459316,35.84612,29.047432,32.761444,3.0,0.6602153,2.0,0.3396937,0.0,0.0628,-13.0436
4024430,2.233154,2.0115628,0.6829547,0.16086675,0.90077204,22.25,1.3323354,261.25,5.107527,343.48,6.93316,1091.25,0.9961,4.812079,4.315755,0.8713773,0.53635293,0.44134372,11.0,0.20475534,34.954254,1.5,0.4623718,1.3477027,0.7135855,48.431145,21.110298,21.548923,10.0,0.6407464,3.0,0.31623834,0.0,0.1771,-13.3583
4027000,2.4234223,2.0526867,0.45976853,0.23500009,0.84701985,18.95,1.199367,240.2,3.803642,425.75,9.36771,1619.85,0.9959,5.1711316,4.6594753,0.8974807,0.54674023,0.4940474,7.0,0.21783286,24.224243,1.5,0.4255295,1.534895,0.6254432,50.659847,28.398375,20.36085,10.0,0.3490753,3.0,0.22010073,0.0,0.0963,-13.9437
4040500,2.439718,2.26097,0.30772123,0.3096076,0.9267342,16.8,1.2262774,217.8,3.3793638,497.28,8.10212,419.83,1.0,4.6974072,4.041993,0.86501724,0.43919915,0.9276111,7.0,0.24541947,26.646896,1.3437952,0.48707923,1.4618549,0.60718745,34.235302,36.26936,9.150751,10.0,0.81245327,7.0,0.18754673,0.0,0.1442,-15.2173
4043050,2.072616,2.1873796,0.21957374,0.29940107,1.0553713,19.0,1.2925171,236.9,3.8963816,239.41,16.9632,76.62,0.9769,4.827577,4.301045,0.877899,0.52500635,0.57487214,11.0,0.20844692,12.576389,1.5,0.40398717,4.240785,0.62246937,70.510155,21.539366,7.419195,3.0,0.62913144,10.0,0.37086856,0.0,0.1271,-13.5013
4045500,2.5641,2.7932177,0.14300321,0.30007982,1.089356,15.95,1.1727941,214.05,3.6434042,236.77,6.40846,1909.59,0.982,4.703178,3.918093,0.8670851,0.41417488,0.9659901,7.0,0.24774066,38.25463,1.4945189,0.591014,6.2256203,0.87126565,43.99132,5.5241456,3.4552822,4.0,0.69362956,10.0,0.25316286,0.69362956,0.0797,-13.215
4057510,2.3563325,2.0359445,0.27435085,0.2531347,0.86403096,19.7,1.2236025,234.3,3.8823528,228.86,4.66219,473.57,0.9814,4.6366944,3.7818246,0.8729364,0.38699257,0.9998549,7.0,0.2499913,38.62077,1.5,0.55047715,10.914583,0.87901783,59.89257,4.4221783,2.3633857,4.0,0.7576269,10.0,0.24189027,0.7576269,0.0745,-12.9392
4057800,2.4903545,2.0500205,0.25792,0.33424672,0.82318413,17.85,1.2439024,218.4,3.3496933,476.21,6.3961,115.87,1.0,4.637485,3.9158502,0.86760193,0.41966674,1.0,7.0,0.25,9.509009,1.2282676,0.46165234,1.1725701,0.47073385,27.989637,40.77239,8.89081,7.0,0.76826596,10.0,0.23173402,0.0,0.0358,-14.6509
4059500,2.1830225,2.3349366,0.38056436,0.2353198,1.0695889,21.45,1.2363112,245.45,4.0806317,314.09,6.07833,1184.37,0.9954,4.8048534,4.11276,0.87682813,0.44970718,0.9198239,7.0,0.24439996,35.59413,1.5,0.44444323,2.4650767,0.64422846,50.829807,33.400414,12.01295,10.0,0.46160963,4.0,0.4109482,0.4109482,0.1141,-13.6525
4063700,2.300634,2.0434334,0.52019274,0.21196611,0.8882046,21.8,1.2492837,250.1,4.0534844,473.28,5.5832,362.57,0.9981,5.042135,4.36815,0.88634896,0.46604112,1.0,7.0,0.25,33.225353,1.5,0.4807784,3.8901079,0.7260954,56.38354,21.998531,6.778178,0.0,0.6637175,3.0,0.3362825,0.0,0.0369,-13.5619
4074950,2.371896,2.3141468,0.5345127,0.20327298,0.9756527,20.9,1.2330383,250.15,4.094108,482.31,7.42761,1205.53,0.9667,4.8044887,4.2521615,0.85004735,0.49376407,0.75003475,7.0,0.23469062,24.262238,1.5,0.43010488,3.7715878,0.6563543,64.708115,23.026657,7.258525,7.0,0.4670185,3.0,0.31896713,0.0,0.0426,-13.4489
4105700,2.8004272,2.3253672,0.22808322,0.15457894,0.83036166,19.4,1.2239747,232.9,3.846408,277.91,6.57315,98.04,0.6706,2.5503979,2.1892383,0.7182208,0.45725483,0.99651575,11.0,0.18003485,30.946108,1.5,0.40929765,2.904832,0.6245206,64.04322,23.13161,12.867551,10.0,0.7605382,8.0,0.23946181,0.0,0.1634,-15.6936
4115265,2.4972854,2.2620246,0.2223952,0.17692366,0.9057934,22.05,1.2708933,245.25,3.9684465,254.56,4.35688,95.78,0.1706,1.9679862,1.6365933,0.6796428,0.4363183,0.87662786,11.0,0.18,31.709877,1.5,0.39898053,4.255778,0.635053,72.03945,17.966213,10.063404,10.0,1.0,-1.0,0.0,0.0,0.1501,-15.9413
4122200,2.6389062,2.227664,0.17603141,0.17543098,0.84416187,19.25,1.3368056,238.4,4.089194,244.61,6.17213,1048.28,0.7431,3.6955903,3.2078252,0.79307455,0.47567636,0.50150746,11.0,0.18899767,33.24,1.5,0.40421736,5.24246,0.66586566,78.1463,12.098574,6.53756,10.0,0.90835494,4.0,0.09164507,0.09164507,0.1287,-15.806
4122500,2.6139328,2.2116783,0.201227,0.18431792,0.84611136,19.6,1.3288136,232.75,3.9249578,270.61,7.82371,1769.19,0.7555,4.447619,3.8700387,0.84202164,0.48285404,0.4791095,3.0,0.20501557,32.059406,1.5,0.4102201,6.29316,0.6810995,80.10591,9.409925,5.1933565,10.0,0.8933551,4.0,0.08961775,0.08961775,0.1479,-15.4606
4127918,2.6229706,2.028005,0.14995418,0.29025406,0.77317107,15.25,1.1776062,209.55,3.4693708,234.05,5.24337,548.29,0.9563,4.0141287,3.2297254,0.8323989,0.38934314,0.7563145,7.0,0.23294201,45.093002,1.4814805,0.48088858,1.9394038,0.7632261,56.64656,11.788935,15.682236,4.0,0.74635535,10.0,0.18481903,0.74635535,0.0752,-12.9921
4127997,2.5236263,2.8822703,0.18906403,0.2680616,1.1421146,16.75,1.2361623,218.0,3.6062863,356.97,12.23471,487.16,0.7608,3.9619296,3.5079868,0.82028145,0.5043124,0.38938847,11.0,0.20572942,14.507692,1.5,0.39933476,5.43199,0.5353216,63.705086,11.915803,5.449337,8.0,0.7027636,4.0,0.17330287,0.17330287,0.1117,-15.6474
4161580,2.4785764,2.2824428,0.2377819,0.15767315,0.9208685,21.8,1.2492837,251.0,4.1046605,277.3,7.53129,64.31,0.3152,2.4197838,2.091021,0.6937109,0.456337,1.0,11.0,0.18,29.38889,1.5,0.42388952,2.2605426,0.65012705,52.784626,30.705194,16.638662,8.0,1.0,-1.0,0.0,0.0,0.12,-16.5
4185000,2.587985,2.3762257,0.22580284,0.12520345,0.918176,22.45,1.230137,252.0,4.2352943,250.64,3.32824,1064.0,0.2041,1.8459252,1.6029385,0.6800434,0.48661393,0.7329791,2.0,0.18,43.707493,1.5,0.4503893,0.86770546,0.67954576,30.047321,39.78766,28.273941,10.0,0.5433984,8.0,0.45660165,0.0,0.1254,-16.4001
4196800,2.6746051,2.4540832,0.19979505,0.09931165,0.9175498,21.2,1.2397661,245.9,4.0016274,276.66,2.52382,608.07,0.0048,1.8141142,1.6041152,0.671311,0.49510598,0.96142983,2.0,0.18,48.04747,1.5,0.46651986,0.6275467,0.6875472,17.491806,44.51664,34.104706,4.0,1.0,-1.0,0.0,1.0,0.06,-11.8
4197100,2.7585256,2.445124,0.19485047,0.11186376,0.886388,20.2,1.2242424,239.1,3.8194888,298.46,2.93165,388.21,0.0067,1.8371841,1.6038231,0.68030035,0.48823512,1.0,2.0,0.18,46.069355,1.5,0.46478346,0.7241893,0.6841222,19.849894,48.69819,29.125607,10.0,0.672442,4.0,0.20290115,0.20290115,0.1161,-15.3924
4197170,2.712798,2.4123416,0.1972573,0.10758495,0.8892448,20.2,1.1710145,242.9,3.8221872,275.04,3.32921,95.21,0.0059,1.7087839,1.4522414,0.6606434,0.45375848,1.0,2.0,0.18,45.00625,1.5,0.46078968,0.7519068,0.6747561,20.763926,44.650173,29.623905,4.0,0.75687104,8.0,0.12744233,0.75687104,0.0746,-12.9427
4213000,3.2589364,2.30925,0.1461181,0.16222733,0.7085901,17.0,1.184669,209.8,3.1644042,322.72,10.20101,455.3,0.9317,4.2516828,3.7250533,0.8474087,0.5183047,0.5956356,11.0,,23.367157,1.5,0.46790642,0.9094547,0.6802812,22.063972,62.447365,15.574946,10.0,1.0,-1.0,0.0,0.0,0.1779,-15.4256
4213075,3.2575648,2.3081608,0.15236005,0.16065507,0.7085541,16.65,1.332,210.3,3.2962382,358.17,13.85748,11.65,0.9686,3.2731943,2.800339,0.78314704,0.47427016,1.0,11.0,0.18,29.45,1.5,0.47397125,0.8473677,0.6867155,18.035936,67.25752,14.642486,10.0,1.0,-1.0,0.0,0.0,0.1513,-15.9184
4216418,3.1540315,2.232062,0.1379331,0.22539388,0.7076854,15.25,1.1466166,202.85,2.9569972,533.55,22.26514,196.47,0.9172,3.8882413,3.3787866,0.83897525,0.51302284,1.0,11.0,0.18,7.3676014,1.2060362,0.46289587,0.9695594,0.5137962,23.384659,54.356384,17.333466,10.0,0.98905325,8.0,0.0059838397,0.0,0.1351,-16.2122
4221000,3.1755223,2.2705498,0.21952847,0.20721476,0.7150161,16.85,1.1541096,212.45,3.0946832,658.41,27.06629,750.88,0.969,3.9560874,3.4392068,0.8324429,0.50511295,0.770252,11.0,0.18229748,4.117598,1.3760839,0.45168567,1.3010844,0.60128397,33.387756,51.03479,14.797699,10.0,1.0,-1.0,0.0,0.0,0.1431,-16.0641
4224775,2.914367,2.244688,0.22762612,0.2046502,0.7702146,17.2,1.1428572,217.75,3.15123,519.45,36.93333,231.84,0.8681,4.301454,3.751919,0.85257703,0.4975784,0.521256,3.0,0.18521257,4.0527706,1.1054176,0.46427134,0.9744709,0.478356,22.771986,56.43728,16.719067,10.0,1.0,-1.0,0.0,0.0,0.1338,-16.2436
4233000,2.8704162,2.2447944,0.23751079,0.16953233,0.78204495,18.8,1.1359516,226.0,3.2331903,434.01,40.08692,91.9,0.9837,4.5369096,3.9765067,0.8671716,0.5090715,0.5819801,11.0,0.1841802,3.006579,1.1802254,0.46547005,0.911515,0.50703275,21.212738,55.834785,17.729385,10.0,0.83383834,8.0,0.16616167,0.0,0.1204,-16.4933
4256000,3.6410403,2.1931653,0.043950886,0.2797036,0.60234576,15.1,1.1021898,195.8,2.8091822,486.49,16.94626,232.45,1.0,5.2027183,4.46829,0.89259845,0.47229543,0.8225446,3.0,0.20064732,12.130326,1.2340107,0.42269823,2.7666037,0.52134603,59.005093,30.462463,9.244015,7.0,0.8083235,11.0,0.17843342,0.0,0.0475,-13.9037
3010655,3.2845874,2.261309,0.20555526,0.20726176,0.6884606,17.2,1.1661017,207.55,2.952347,635.06,32.95227,254.44,0.9918,4.949542,4.3873687,0.8870877,0.52544427,0.9376429,3.0,0.18937643,1.1622276,1.4521768,0.4524779,1.2611618,0.62244236,31.983719,49.05677,15.894017,10.0,1.0,-1.0,0.0,0.0,0.1893,-15.1986
3011800,3.589425,2.25325,0.16434577,0.2101927,0.6277467,14.65,1.1814516,199.35,2.9820495,628.71,19.77674,100.1,1.0,4.9967403,4.46164,0.8856262,0.5266771,1.0,3.0,0.19,1.0120482,1.5,0.43882802,1.649318,0.6314352,42.00856,40.38803,17.621113,10.0,1.0,-1.0,0.0,0.0,0.2501,-13.1728
3015500,3.5990882,2.2612991,0.18100353,0.19203852,0.62829775,15.4,1.1622641,197.85,2.9354599,492.56,22.04748,784.85,0.9837,4.4361877,3.8708048,0.86218405,0.49916843,0.8659097,3.0,0.1886591,6.969743,1.4782033,0.45376903,1.2383894,0.65383524,31.991686,52.75763,14.95231,10.0,1.0,-1.0,0.0,0.0,0.175,-15.466
3021350,3.6857357,2.2654057,0.16883403,0.20826355,0.61464137,15.45,1.2409638,200.1,3.0666666,485.4,20.02559,239.67,0.9747,3.8585515,3.300109,0.8407871,0.4971505,0.7241421,11.0,0.18275858,9.968137,1.4252024,0.4663226,0.9929631,0.63730085,22.875505,61.351982,13.884773,10.0,0.9999823,12.0,1.768604e-05,0.0,0.1276,-16.3597
3026500,3.539562,2.2624764,0.15658079,0.20981494,0.63919675,15.95,1.1433692,201.75,2.9800591,577.23,15.82974,20.31,1.0,4.893293,4.3762503,0.87686235,0.53114575,1.0,3.0,0.19,1.0,1.5,0.43869463,1.6527056,0.6309608,42.095856,40.28018,17.646622,10.0,1.0,-1.0,0.0,0.0,0.2212,-14.1475
3028000,3.464323,2.2630546,0.15730335,0.20347431,0.65324587,16.4,1.1194539,203.6,2.9963207,569.02,18.29113,161.11,0.9796,5.075099,4.499304,0.89017737,0.51897496,1.0,3.0,0.19,1.0,1.5,0.4395822,1.6315775,0.6342119,41.517883,41.002647,17.466005,10.0,1.0,-1.0,0.0,0.0,0.2278,-13.925
3049000,3.2924545,2.379358,0.13894431,0.13933338,0.72266996,17.9,1.1118013,216.65,3.1673977,365.27,16.00521,357.15,0.7165,3.9165757,3.3963242,0.8161149,0.48431286,0.52203226,11.0,0.18477967,1.0619469,0.8933547,0.45284835,1.1593568,0.38810262,31.58454,48.943657,19.734097,10.0,1.0,-1.0,0.0,0.0,0.1909,-15.1617
3049800,3.027024,2.432801,0.12847611,0.11634191,0.803694,18.65,1.1441718,222.35,3.3920672,296.6,21.30523,14.89,0.2546,4.7948976,4.2078514,0.8648685,0.4679935,0.5603046,3.0,0.18560305,1.0,0.8,0.45909488,1.0392337,0.35957292,27.273684,53.189148,19.395954,10.0,1.0,-1.0,0.0,0.0,0.1451,-16.0333
3050000,3.8731253,2.4806497,0.07952218,0.15896446,0.64047754,14.7,1.1439688,194.6,2.882963,998.82,65.76346,487.29,0.9766,4.7093325,4.1480546,0.888989,0.5288891,0.99334025,3.0,0.18993793,1.5356662,0.97160625,0.45823324,0.99371475,0.4044124,26.73643,48.516094,19.002216,10.0,0.8722626,11.0,0.07255129,0.055186104,0.1797,-14.9513
3069500,4.0735183,2.4463277,0.06851637,0.19464463,0.60054415,13.15,1.1637168,190.2,2.8345752,961.46,63.79304,1856.85,0.9408,4.7255907,4.1221704,0.87559414,0.49165002,0.963433,3.0,0.19128473,1.0718076,0.9791066,0.4544065,1.105583,0.40702364,27.922754,47.434254,17.653084,10.0,0.8590525,4.0,0.1381112,0.1381112,0.168,-14.8012
3070500,3.7002122,2.434852,0.08002235,0.14472559,0.65803033,15.25,1.101083,203.35,2.9816716,599.73,30.19392,517.38,0.717,4.4941535,3.9325688,0.85738117,0.49433526,0.984759,3.0,0.18984759,1.1330845,1.0395513,0.44843584,1.2426733,0.44210583,34.601448,45.54442,19.185246,10.0,0.9981654,4.0,0.0018345949,0.0018345949,0.1809,-15.2815
3076600,3.6536865,2.4392269,0.07199406,0.1893955,0.66760707,16.1,1.0952381,206.8,2.9906,795.46,21.46688,127.4,0.8242,4.1184444,3.5488987,0.83443516,0.47465834,1.0,3.0,0.19,1.0243902,0.95247555,0.4454855,1.4753041,0.35619175,32.358616,40.23886,13.978899,10.0,1.0,-1.0,0.0,0.0,0.1923,-14.6633
3078000,3.509217,2.4373631,0.090452775,0.19462544,0.6945604,17.15,1.0752351,214.45,3.0504978,767.06,30.57341,161.48,0.8405,3.9583855,3.4326162,0.8250485,0.4701671,1.0,3.0,0.19,1.1351352,0.96176,0.4374957,1.68912,0.4067163,43.035442,39.73748,17.281008,10.0,1.0,-1.0,0.0,0.0,0.148,-15.9667
3140000,2.9130788,2.4426806,0.1809561,0.08945848,0.838522,21.55,1.242075,241.2,3.7805643,287.7,15.82284,70.35,0.7138,2.6386442,2.2344687,0.7524202,0.44417858,1.0,11.0,0.18,1.0,1.5,0.46865624,0.7534574,0.65926415,17.967894,51.305546,23.552408,10.0,1.0,-1.0,0.0,0.0,0.12,-16.5
3144000,2.994623,2.4525154,0.15960352,0.093602404,0.81897306,20.35,1.2222222,239.65,3.6812596,292.28,13.11071,363.41,0.7303,3.7816308,3.2892187,0.81241393,0.47608596,0.8719026,11.0,0.18128097,11.226087,1.5,0.465498,0.88206035,0.69107836,22.552988,57.42461,20.20747,10.0,1.0,-1.0,0.0,0.0,0.1337,-16.1342
3170000,3.322126,2.8167734,0.13043149,0.09455858,0.8478828,20.55,1.1947675,247.65,4.251502,713.74,32.96335,794.64,0.8847,4.6064906,3.7574034,0.8461966,0.4019594,0.51792985,11.0,0.1848207,1.0370059,1.384698,0.43716004,1.3476843,0.60834044,41.39545,34.20676,24.482199,7.0,0.8206545,10.0,0.17465773,0.0046877866,0.0363,-14.3792
3173000,3.0228515,2.6330297,0.13711536,0.0942001,0.87104166,19.25,1.1882716,234.9,3.8666666,750.95,46.98351,773.32,0.8116,4.598903,3.9347367,0.8577884,0.444476,0.94103926,3.0,0.18941039,0.99651873,1.1829497,0.44912434,0.96510357,0.5369896,32.345448,40.630066,26.878702,10.0,0.75173974,4.0,0.17438991,0.17438991,0.129,-15.3197
3180500,3.7828226,2.4860556,0.035102524,0.19530302,0.6571959,14.8,1.1607844,204.05,3.0274482,1057.03,44.26244,345.06,0.9877,4.7204895,4.182942,0.8781303,0.51451474,1.0,3.0,0.19,1.0541044,0.8525692,0.45664546,1.150848,0.3746416,29.167776,52.628174,16.303978,10.0,0.97857404,4.0,0.021425957,0.021425957,0.187,-15.1304
