paradigm,basin_id,frac_snow,snow_regime,xaj_k,xaj_b,xaj_im,xaj_um,xaj_lm,xaj_dm,xaj_c,xaj_sm,xaj_ex,xaj_ki,xaj_kg,xaj_ci,xaj_cg,xaj_a,xaj_theta,D,D_rms
dPL,02212600,0.0090237999831922003,S1,0.0577086607615152,0.0043357987152902004,-0.00073048383152730001,-0.0085624376932778995,0.085096401638454694,-0.059361097547742998,-0.029907107353210401,-0.0059059544613485997,0.084256153357656294,0.041240432432719597,-0.076249582426888604,-0.095876521534389803,-0.0051438808441161997,-0.13373707902842549,-0.00051712470415689999,0.2384028157306822,0.061555342334259182
dPL,02215100,0.0010333057458655,S1,0.0097213983535765994,0.0160922580643704,0.0017955181344101001,-0.046611362033419999,-0.0011394076877169999,0.019261402553982201,-0.19654715061187741,0.0012643713700143,-0.072575995796605203,0.059256809098379902,-0.035777432577950602,0.0023553106519911002,-0.0545191764831542,-0.0053558678462588003,0.0002733010512131,0.23366494734374654,0.060332029976984218
dPL,02216180,0.000534865436369,S1,0.010257482528686499,-0.0035141016307629999,-0.00062710023485120002,-0.019947136773003402,0.041273985968695699,-0.0089312553405760994,0.078621745109558105,-0.080391572651110105,0.16941829731589869,0.1783489329474312,0.080695280006953599,0.13870908154381639,-0.079721212387084905,-0.053914168785358201,0.0056085082200857004,0.33241516648178021,0.085829226920713375
dPL,02221525,0.0095385192188569001,S1,0.027126351992289199,0.059995588503385801,0.0012757151853293,-0.045434453752305697,-0.0023644341362847,0.10243203904893659,-0.0046409368515013998,-0.0105181242290295,0.0247777449457269,0.048927494457789801,0.071965221847806599,0.027988817956712399,-0.0012290477752685,0.036686371112691997,-0.0033923118160320998,0.16540985660469593,0.042708641328569615
dPL,02231000,0.00023591806539820001,S1,-0.034973184267679799,-0.097255769528840699,0.0036560951654487999,0.1092021730211046,0.021885002983940999,0.017889160580105201,0.00084722042083739996,-0.072929643329821103,-0.2299802554281134,0.037140037332262198,0.0082932984722511992,0.0019780132505629001,0.066477656364440904,0.001254575005893,0.015364793630746601,0.29620708509865756,0.076480340507716252
dPL,02245500,0.00043662854245870002,S1,-0.015095790227254199,-0.010289455714978701,-0.00039279460906979999,0.10993389553493919,0.1181969536675347,-0.00086593627929679997,0.0138579607009887,-0.0122622841282894,0.037969852748670103,0.085531260286058605,-0.0711677117007119,0.032826662063598598,-0.12868344783782951,-0.0069697972001700999,-0.0033021408777969999,0.24135388734179539,0.062317305747812975
dPL,02246000,0.00033269222309730001,S1,-0.024074554443359299,-0.10606012846294199,0.0045128546965617997,0.200847922431098,0.0070905049641926997,-0.032801861233181399,-5.3524971008300781e-05,-0.0226428383275082,-0.054914888582731497,-0.0081486787114824002,0.077345232878412495,0.042917331059773599,-0.054583549499511802,-0.023455290958799099,0.0019492690379802999,0.2612796771352412,0.067462122549815998
dPL,02296500,0,S1,-0.092011769612630107,-0.076076827551189205,0.0072137138340621996,0.38898707495795348,0.0085316128200954994,-0.042242156134711301,-0.0055158138275145999,-0.097124280427631507,-0.017002460203672701,0.081811078957148897,0.0107902092193918,0.0864752795961167,0.1145362854003906,-0.00097932486698540009,0.047087265894963197,0.45480857408521291,0.11743106887629144
dPL,02297155,0,S1,0.026624242464701301,0.061908881915242998,-0.00034537981264290001,0.037793477376302002,-0.034092670016818503,-0.0012546645270452999,0.0051940679550169996,-0.0165515498111122,-0.1042101257725765,0.14631441661289751,-0.065724716654845597,0.041514171494377902,-0.1674151420593262,0.037795264145423599,0.0059456894030936996,0.27429423851554519,0.070822467848756759
dPL,02297310,0,S1,0.0167288780212402,0.0048244156335528997,0.0029963433432082,-0.0189344618055555,0.0504778544108073,0.020762549506293301,-0.0001834630966186,-0.1166130869012129,0.0022921593565689001,0.18101230263710019,0.016136525997093702,0.0230569971932305,-0.1078563928604126,-0.1012694424596325,0.056517353424659099,0.27548829048256424,0.071130770740941499
dPL,02298123,0,S1,0.028805653254190999,0.15476262098864499,0.0075751609013725999,-0.19344516330295131,0.0499313354492186,0.0008084297180175,-0.014523386955261199,-0.29899424502724092,0.065427312725468603,0.043106121676308701,-0.092227911310536495,-0.053845445315042997,-0.0026184320449829002,-0.082768448467912301,0.16768936010507429,0.45484427252853654,0.11744028617472331
dPL,02298608,0,S1,-0.073720653851826898,-0.046341230994776501,0.0045250460971145998,0.51429500579833975,0.044888899061414897,-0.00058348973592120003,-0.020576596260070801,0.0015388488769531,-0.053897264756654399,0.050164886883326897,0.0137187636989567,0.075302786297268207,0.209541916847229,-0.0139034205469592,-0.0059255178158098996,0.57442107249004126,0.14831488316430222
dPL,02299950,0,S1,-0.0179116328557332,0.066760119638944904,0.0021302121361561998,0.2757806989881727,-0.016803783840603301,0.0067740228441025997,-0.00062739849090570003,-0.0129113448293585,-0.1205414533615112,0.017395062105996201,0.0086438070450509993,0.041242837905883699,0.1160776615142822,0.044887559167269997,0.00057217879937239999,0.33679427548145163,0.086959908002510342
dPL,02300700,0,S1,-0.16548307736714679,0.050190577381535498,-0.0271032517775893,0.90022231207953562,0.70712140401204415,-0.090980815887451105,0.2138407230377197,-0.0024935270610607998,0.16251739702726661,-0.13555680002484999,-0.26128251637731281,0.013782183329264199,-0.21679401397705081,0.0141924003074909,-0.0021286694189675999,1.2472058587182349,0.32202716800720294
dPL,02342933,0.0027962712555371001,S1,0.023212273915608699,0.0153111627227381,0.0052885633582870004,-0.041717359754774301,-0.00095731947157109997,-0.0078451792399088002,-0.020606637001037501,-0.01119250247353,0.28895672998930272,0.12659954173224311,-0.0021688852991375998,0.25766187243991417,0.067057609558105399,-0.028749447444389599,-9.8603849227611902e-05,0.41760622728340752,0.10782546423607645
dPL,02349900,0.0010817469729247,S1,0.0088956753412881995,0.0017463455074710999,0.0008945793767149,-0.048163350423177001,0.076963636610242997,0.0162558979458279,-0.20153713226318351,0.0150683955142372,0.26958277350977849,0.12813934258052281,-0.0077062845230102001,0.00032146771748850001,-0.048946142196655197,-0.0197161477187585,0.001350638958124,0.3759986007373306,0.097082421256864879
dPL,02350900,0.001767717746493,S1,0.0225532849629719,-0.0072518775337620002,0.0046056384841600996,-0.057824028862847203,0.029060363769531201,-0.1026718139648438,-0.0097360610961913993,-0.097668175948293495,0.33313528487556848,0.071298096861157997,0.095708944967814805,0.029152499304877299,-0.0022614002227782999,-0.0212907791137695,0.0278704166412353,0.39019702529858641,0.10074843871473994
dPL,02361000,0.0015124422847458,S1,0.0142738819122314,-0.0047413612666883003,-0.0016271749821800999,-0.0048051622178819,0.043212551540798602,0.033410771687825497,-0.0081697702407835995,9.4283254522986581e-05,0.20324399596766421,0.079306364059448201,0.035755165985652301,-0.0005656480789184,-0.010242462158203101,0.0062634204996043002,0.0050174227127661999,0.22879686608904823,0.059075096801822151
dPL,02363000,0.0026556564479945002,S1,-0.0031594435373941002,-0.0023027156528673,0.0025069096591322998,0.039897155761718803,0.0064386155870225,0.018245146009657098,-0.008554458618164,0.0252254285310443,-0.043833632218210301,0.0891365323747908,-0.020023270377090899,-0.0044008758332994002,-0.0024378299713133998,0.0014709604197533999,0.0018251905074486,0.11399842187076695,0.029434265959960515
dPL,02369800,0.0008723526438152,S1,0.015765428543090799,0.036089169351678101,-0.001975018531084,0.022281434800889701,0.0129096137152777,0.3020782046847873,-0.0017758607864379,0.0110396134225946,0.087016820907592801,-0.1080282458237239,-0.057968688862664298,-0.057661930720011301,-0.0107330083847045,0.0042197622101880997,-0.0019633380266336001,0.34591678371000611,0.089315329498832446
dPL,02371500,0.0040171402581935002,S1,-0.008544921875,0.017001064200150299,0.0015601133539651,-0.0079604254828558995,0.012331051296657999,-0.047560797797308998,-0.0025449991226195998,-0.036077218306691902,-0.040337035530491699,0.013540344578879201,-0.0128748879901,0.032457378175523501,0.049412846565246499,0.0012469291687011001,0.0063734146264882996,0.098302835021864751,0.025381682861643825
dPL,02372250,0.0034759991435445001,S1,-0.0026290019353230002,0.029732114390323,0.0054998765699565003,-0.0034434848361544999,-0.0014243231879340001,-0.014402622646755601,-0.0058073997497558004,-0.036033529984323603,-0.0049084738681191,0.095469100134713297,-0.0241568897451673,0.064085655742221304,-0.027695298194885198,0.0057156332607927003,0.0066340153033916001,0.13094769518043312,0.03381054951053751
dPL,02374500,0.0030425564536236001,S1,0.033028999964396101,-0.041533206638536803,-0.00028726101542510003,-0.0353961944580077,0.025635189480251699,-0.039148203531901002,-0.015753746032714799,0.057666698255037001,0.097487098292300498,0.058326167719704801,0.0024743165288652002,-0.023406346638997402,-0.0063931941986083004,0.0137235378396921,0.00087533833888860004,0.15336850620054854,0.039599578023162225
dPL,02381600,0.016637786516778202,S1,-0.0043723185857136998,0.2033680991122597,-0.50190998634207074,0.91538980272081161,-0.2525611877441406,-0.29208972718980569,0.0333905220031738,0.1287575972707648,0.055026886494536097,-0.038770655436175201,-0.00098486830081249998,-0.43657124042510981,-0.073273777961730902,-0.0041193181070788001,-0.0144378611674675,1.2242335730432692,0.31609574935097218
dPL,02384540,0.0316827871052048,S1,0.0248399575551351,0.27682754554246602,0.00025926342156399999,-0.026363542344835001,-0.32912818060980892,-0.013927714029947901,-0.00018870830535880001,-0.1219994795949835,-0.28690065208234272,-0.041919095175606803,-0.201985729592187,0.052805013126797098,-0.202416181564331,0.15545555229844721,-0.00076856091618529999,0.62780888431751003,0.16209955690418501
dPL,02395120,0.0124894104226603,S1,0.028676748275756801,0.039642155170440598,-0.0015802028550144999,-0.1539998372395833,0.129126951429579,0.0079604466756183993,-0.0094801187515258008,0.0061599731445312004,0.15993033584795491,-0.1539301872253418,-0.059835357325417601,0.0024433268441094,-0.013758540153503401,-0.0016360858391071,0.00048653867382259999,0.30988372836674039,0.080011634615003227
dPL,02415000,0.0124691410953683,S1,-0.063533147176106697,-0.038776648672003498,-0.00046107064311699998,0.2173679669698079,0.0067851596408419999,-0.011191654205322201,-0.0033711194992065,-0.049071904232627403,0.1055491598028885,0.034932653818811603,0.0088525936007499001,-0.0234450234307183,-0.0066274404525756003,-0.14654007451287629,-0.00013299974111410001,0.29981115679561704,0.077410907818440358
dPL,02427250,0.0031810787432098001,S1,-0.0034117301305134,0.1962188043092426,-0.00033885764423750002,0.027974955240885301,-0.076723819308810698,-0.010421329074435701,0.0011639595031737999,-0.062253470169870401,0.3347016949402658,0.044206785304205701,0.0036448040711028,0.15267888704935709,0.0059914588928221997,0.013044620382374699,-0.0024234274258980002,0.43206908501121527,0.11155975804396756
dPL,02430085,0.0126767241295668,S1,0.0049571990966795999,0.043692965256540303,0.039658749010413802,-0.0176509433322482,-0.076667870415581596,0.035555956098768403,-0.0093493461608886008,0.026310569361636501,0.039960522400705398,0.0073993206024169002,-0.0138593997274125,-0.01351707511478,-0.00054657459259030005,-0.025606268438799599,0.0029552806741915999,0.12012895945065027,0.031017163956639639
dPL,02450250,0.0142864105715527,S1,0.0159039894739786,0.0164419726321571,-0.0091503515917186005,-0.0148919847276475,-0.092636447482638801,-0.027957545386420299,0.49786174297332758,0.016008326881810201,0.65736557307996235,0.077681285994393501,-0.27670064142772122,0.120815634727478,-0.0765126943588256,-0.092532614181781603,0.0017039391856926999,0.89557658232032489,0.23123687923866493
dPL,02464000,0.011217518412828,S1,0.0015931129455566001,0.0017024655091135001,-0.0018998128264987001,-0.0184423658582899,-0.025349002414279499,-0.0123916837904188,-8.9168548583984361e-05,-0.024017594989977301,0.082055330276489202,0.0061780427183422996,-0.0075185964150087997,0.16358156998952231,-0.021852254867553701,-0.071920690865352202,0.0076889017453559997,0.20252919768242122,0.052292813982984479
dPL,02464360,0.0095365763059719992,S1,0.0056181748708088999,-0.051953572975961801,0.0011087481592160001,-0.0058910793728297996,-0.02457521226671,-0.0108273824055989,-0.0043841600418089996,-0.089674558137592494,0.0085461767096267002,-0.12847644942147379,-0.036488303116389599,0.13301346037122941,0.00017642974853510001,0.1205752224757753,0.0004270917807634,0.24837552653820705,0.064130285192531611
dPL,02465493,0.0073106547528565,S1,0.047664443651835101,-0.068356551622089506,0.0015473831444978001,0.042448298136393101,0.0062159220377604003,-0.060426712036132701,-0.0016785860061645,0.083384985672800102,0.8494155501064502,-0.026431211403437901,0.054991585867745503,0.10184771484798839,0.00085532665252679996,0.2109209833473995,-0.0001574525466332,0.89413953232960741,0.23086583452655052
dPL,02469800,0.0031716493980549001,S1,0.0073747634887695,-0.067830336721319801,0.00066871177599140004,-0.058965894911024302,0.00068503485785580001,0.046031973097059399,-0.0091451406478881003,-0.0089681123432360007,-0.074219327223928294,-0.23546167782374791,-0.031439065933227497,0.042057037353515597,-0.041586160659789997,0.0123060160669787,0.0022655275578681998,0.27569935986615851,0.071185268621445155
dPL,02472000,0.0060147222598052,S1,0.0058058897654215003,-0.0557350484948409,0.00024271632355519999,-0.053446706136067702,0.0064568413628471001,0.046779304080539201,0.00088119506835929997,0.0128943593878495,-0.36096588561409387,-0.098080039024353,-0.0017200609935181001,-0.047484636306762598,0.090197324752807603,-0.00056085915401069995,0.0015975007644066,0.3983791991125471,0.10286106690922289
dPL,02472500,0.0024543898713559002,S1,0.0017910401026408,-0.062196191988493299,-0.0047275856680547004,0.0100841098361544,0.0155099656846787,-0.0050548023647732001,0.0015528202056884,0.00030577810187079998,0.30127795119034612,-0.18498595271791721,-0.0994659747396196,0.082789659500122001,-0.0121986865997314,-0.0089337085855417993,-0.0026571739178437,0.38240779591663293,0.098737268336333589
dPL,02479155,0.0018026132328254,S1,-0.012286623318989999,0.0088547405443692006,-0.0025443203048780001,-0.0088684082031249001,0.016707017686631902,0.053721163007948103,0.0107513666152954,-0.017788595902292301,0.038350318607531103,-0.047973351819174601,-0.071708820760249994,0.031175613403320299,-0.054205060005187898,0.023442301256903299,0.0039145112610780002,0.1315329627146912,0.033961664938088006
dPL,02479300,0.00074128654859820003,S1,-0.0093470811843872001,-0.0097049537457918004,0.001174888263146,0.25274230109320728,-0.0061205546061197996,0.16466534932454421,-0.0001392364501953,-0.0367374420166015,-0.15533892731917531,-0.19605530159814011,-0.066662356257438604,0.0057730409834120004,0.1058053970336915,-0.0086943856601056999,0.0136186618071336,0.41359920982764109,0.10679085677780006
dPL,02479560,0.00088818417707390001,S1,-0.014161308606465599,-0.00012968715868490001,0.0027783861150964999,0.2768566131591797,-0.0021817525227865002,0.19208955764770499,-0.00060534477233879997,-0.030238302130448199,-0.25086616214952961,-0.088194736412593205,-0.062257724681070797,0.0291981961992051,0.0285255908966064,-0.035864402507913402,0.0032148452905508,0.43843670516818589,0.11320387049882902
dPL,02481000,0.00036539777361620002,S1,0.00093527634938549999,-0.1160471376619841,-0.0084930921245055004,-0.25875557793511278,0.166253450181749,0.0196608119540744,0.046860456466674798,-0.0217518354717053,-0.055621329106782497,-0.45422588075910297,-0.020738930574485202,0.15743494033813471,0.32078862190246582,-0.016873704976048801,0.0047136975022461997,0.6700994135707915,0.17301892460420212
dPL,02481510,0.00076225450768509998,S1,-0.0069088935852050001,-0.0068628160577072,-0.0060612793701390003,0.17686962551540791,0.028265126546223901,0.13348787095811629,0.00061213970184320003,-0.0121165024606804,-0.010710452732286799,-0.29680175440652029,-0.1237414936934198,0.067983667055765695,0.088354349136352497,-0.033750287417707601,0.019348552593818,0.40943768619264276,0.10571635599558692
dPL,03010655,0.20726175933809901,S3,0.0020037094751992998,-0.088678990539751507,-0.0013190707128766001,0.015530988905164999,0.14880210028754329,-8.5650549994574618e-05,0.053596019744872998,-0.2082265351947985,0.1370454148242348,0.086900975022996998,-0.13433470257690969,0.034420755174424798,-0.44350743293762213,-0.018610378791545999,0.0052546331515678996,0.56490747187764567,0.14585848204868376
dPL,03011800,0.210192690903197,S3,-0.015782356262207,-0.060906394531852301,-0.018668155729149701,0.0044763353135849997,0.47566392686631942,0.0033931096394855999,0.23149615526199341,-0.2357192792390522,-0.19195644479048871,-0.28352805546351839,-0.41453829301255091,0.0154815117518107,-0.36513090133666992,-0.0146408327694597,0.0043447977648330997,0.87328108715083186,0.22548020713953865
dPL,03015500,0.192038519147369,S3,0.0022323528925577,-0.0001121351593419,-0.00043099345930379997,0.0062128702799477999,-0.053723102145724802,0.00037470923529730002,0.021723389625549299,-0.1175623943931178,-0.23881708320818451,-0.17916159970419751,-0.27383807980056318,-0.034352011150783998,-0.42063236236572271,-0.063834108155349095,0.00095128096066979999,0.60293451639300311,0.15567702272291492
dPL,03021350,0.208263538884948,S3,-0.00057105223337800004,-0.1058433714665864,-0.0058081030147150003,0.0007461547851562,0.1436308966742621,-0.00052603615654829995,0.0131338834762573,-0.1104462071468955,-0.027949684544613499,-0.63730976411274498,-0.1459392735601536,-0.1490668621328142,0.0220000743865966,-0.17474930861900589,-0.00047664072077999999,0.72506833024801265,0.18721183786086482
dPL,03026500,0.20981494015044591,S3,-0.019873221715291298,-0.0461005066570482,-0.0130000993764648,0.0024658203124999002,0.43350787692599818,0.0016155454847547001,0.16037154197692871,-0.3552431206954153,-0.2437026249734979,-0.21387870822634009,-0.44845430446522572,0.028320087326897499,-0.40251493453979498,0.1011426284395415,0.0035781969244663,0.90656105653737784,0.23407305828596431
dPL,03028000,0.203474312123818,S3,0.0040276447931924999,-0.062468553844251103,-0.0085513661421524004,0.0101537068684894,0.40091196695963532,0.0012501080830891,0.14045310020446769,-0.28152335317511301,-0.21562064948834861,-0.17972784382956361,-0.30311004125646179,-0.0021906693776448001,-0.39928853511810308,0.046937630094330801,0.0069017255535491996,0.77211797882006106,0.19936000488516184
dPL,03049000,0.139333377128464,S2,0.031635324160257897,0.4433486571437435,-0.0016678408064763001,-7.8837076822990682e-05,-0.1695795059204101,-4.5352511935763877e-05,0.0195525884628295,-0.16579786601819491,-0.0417421366039075,-0.471087396144867,-0.52034416369029446,-0.1513033443027072,-0.3333425521850587,0.070650618651817598,0.0038683744004138999,0.94214132867800193,0.24325984504957532
dPL,03049800,0.11634190936220901,S2,0.0442177057266235,0.51350789634804972,-0.0022152756476618999,-0.0032255384657117999,0.070083957248263801,-5.8958265516493137e-05,0.074217677116394001,-0.40855463931435032,-0.1218440658167789,-0.57197411145482735,-0.84531570784747601,-0.1014691591262817,-0.2289730310440064,0.354287418825873,0.0008525521709368,1.2991542424836864,0.33544018301960193
dPL,03050000,0.15896445715893401,S3,-0.025850693384806299,-0.0062848666780872999,-0.0002124934690073,0.0021695454915363998,0.52895437876383455,0.0015224456787109001,0.0056753158569335001,-0.11741573434127001,0.57043389270180145,0.060636826923915303,-0.36901700709547308,0.37238498528798408,-0.3718245029449464,0.20169180015037799,0.0014230706370792999,1.0378714151561184,0.26797724709362469
dPL,03069500,0.19464463043211591,S3,-0.0037363370259601999,0.080067044810244903,-0.0019444334914927,0.0251342773437499,0.10055866241455071,-0.0008801142374674,0.077810764312744099,-0.1735808723851254,-0.1295590871258786,-0.26753408568246018,-0.25888131665331982,0.1312432024214002,-0.39553165435791021,0.1104367190393907,-0.0011428683423078,0.62817599532214097,0.16219434455799467
dPL,03070500,0.14472559244248501,S2,0.0078367392222085993,-0.0143842163838838,-0.00062727822902760005,0.0025243123372395001,0.12439223395453559,-0.00038432015313040002,0.033073306083679102,-0.11103569833855879,0.44317719183470061,0.056000011307852503,-0.2927961785878454,0.2127589450942145,-0.2739483118057251,0.042677501152301602,0.00089139104462579997,0.66074145322539668,0.1706027096327232
dPL,03076600,0.18939550051741891,S3,-2.8848648071289062e-05,-0.029202370267165299,-0.0036938980580694999,0.0037982516818576002,0.2151384565565321,0.00066890716552730003,0.057497739791870103,-0.20766153837505141,0.2489994074168958,0.028200915881565699,-0.2738579788378307,0.1556834247377184,-0.34651935100555431,0.23040064449968001,0.00099254155961360003,0.65481889022508644,0.1690735104415855
dPL,03078000,0.194625437344426,S3,0.0083897113800047995,0.0122531934788352,-0.0031519587355433002,0.0018710666232638999,0.27182746463351781,0.00014976925320090001,0.24058824777603141,-0.34562657004908498,0.0277521108326159,0.040841954095023003,-0.23543843201228551,0.1804610755708482,-0.33450424671173101,0.1499357305724045,-0.0011593172183403,0.69012712301056045,0.1781900569457292
dPL,03140000,0.089458478461506605,S2,0.033505121866861901,0.2225024213916377,-0.0001372620560384,0.0120548672146267,-0.25929345024956602,-0.0027764850192599001,0.0087194442749023004,-0.048207584180329902,0.033023043682700703,-0.047752005713326599,-0.47052941152027677,0.10714219676123719,-0.54997146129608165,-0.039703599337873798,-0.0046124590130951996,0.81285329130666417,0.20987781734270641
dPL,03144000,0.093602404857988597,S2,0.024810711542765301,0.18741675113376821,-0.00021949862154229999,0.0035096910264756,-0.330735354953342,-0.0022024790445963,0.0011317729949951001,-0.079784292923776701,0.030239381288227202,-0.40789946913719177,-0.39916994981467718,0.0089644723468355995,-0.468122959136963,-0.047137819487472997,-0.0024260248129183998,0.8364154999503749,0.21596155345450349
dPL,03170000,0.094558583623871997,S2,0.020363966623941999,-0.0034626847819276998,-0.0037703018945952002,0.100838385687934,-0.061706034342447903,-0.00065586302015510005,0.0014020204544066999,-0.0049829583418995998,-0.049209531984831099,-0.144451196704592,-0.086667963436671602,-0.027008652687072698,-0.021880269050598099,0.062182915621790402,-0.0171073216658372,0.22496841553908606,0.05808659512037001
dPL,03173000,0.094200099357257303,S2,0.00023877620697019999,0.17124753249318969,-0.00057460245443499995,0.054511006673177001,0.037574513753255198,-0.0046601507398817002,0.065456509590148898,-0.060408582185444003,-0.063395280587045702,-0.0642851846558707,-0.066324802381651699,0.086664226320054702,-0.38935422897338873,0.076551190738020303,0.0029853674081655002,0.46817923266274919,0.12088335807619967
dPL,03180500,0.19530302328476401,S3,-0.0048214197158813,-0.017864829615542699,-0.0010498773675256001,0.0030120001898870999,0.29847221374511718,-9.6893310546875117e-05,0.0045487880706786997,-0.17111730073627671,0.70480080027329295,0.1813151155199324,-0.29325153146471289,0.27779254648420543,-0.30266165733337402,0.19071163802311331,0.0028178029908582998,0.96928195740182033,0.25026752525310514
dPL,03182500,0.17025308114365501,S3,-0.0018299023310343,0.075083398505260995,-0.0016195072688181,0.0306996663411458,0.20170597500271259,-0.0018262969122992,0.077453494071960394,-0.16583528016742899,0.053783310087103603,0.040142621312822598,-0.29839836061000818,0.2465371953116523,-0.71117222309112571,0.0401112951081374,0.00085459563594589998,0.86167093440434517,0.22248247859060083
dPL,03186500,0.1907316712122,S3,-0.00096491972605380004,-0.036812110951072202,-0.0030167427818619998,0.0028940836588541002,0.26359369489881718,3.203286064995661e-05,0.078881263732910101,-0.1100756494622481,-0.089105210806193894,-0.0053404910223823999,-0.24204772497926441,0.1278863350550333,-0.37162005901336681,0.14728079582082809,0.0010138616825525,0.57610631199630846,0.14875001013377845
dPL,03237280,0.084730638123859697,S2,0.0495648384094238,0.034974437010915599,0.0012650177814066,0.12713809543185761,0.017603556315104098,-0.019102859497070301,-0.0078403949737547995,-0.029130182768169099,-0.0045147067622134003,0.0056667413030351997,-0.3293084047202553,0.17384923166698871,-0.32697558403015142,0.0143249487054759,-0.0011204121132882001,0.51698161586606561,0.13348407923631148
dPL,03237500,0.078710401691654802,S2,0.0094867547353108001,0.043091483806308901,0,0.0049993726942273997,0.099541091918945196,-0.0013046264648436999,0.0084023475646971997,-0.043140662343878498,-0.054383340634797599,-0.056795137269156297,-0.54441306207861218,0.081941915882958197,-0.60257196426391613,-0.018570628659478498,-0.00084434922498000001,0.8285744165913933,0.2139369944367995
dPL,03238500,0.074738531297333405,S2,-0.0054322878519693996,0.00069317064787210005,-9.5362338470295082e-07,0.016924285888671699,0.047994486490885398,-0.0022013664245605002,0.0022860765457152999,-0.0010218068173057,-0.30990269623304673,-0.1033769335065569,-0.033772883803716701,-0.040976620382732802,-0.036873221397399902,-0.1285294314910625,-0.0029316233256115,0.36064555302472545,0.093118281383235038
dPL,03241500,0.077946751954855301,S2,-0.0095784266789753995,-0.033315545634219498,-0.00041595074435459998,0.0066241794162325996,0.14959564208984369,-0.0086084153917100007,0.0029628276824950998,-0.062671591106213995,-0.33888826244755782,0.2082221848624094,-0.073492585548332698,0.047213567627800802,-0.1956868171691894,-0.043195444962074003,0.010874305206995699,0.48347144012789245,0.12483178906548291
dPL,03280700,0.058446084784334301,S2,0.0111362139383951,-0.0013301560753269999,0.0015099203543891999,-0.0094194200303818008,-0.0028334723578558002,0.0030923737419975999,0.011921167373657201,-0.0442072416606702,0.27889022701664973,0.086233019828796303,0.0019766177449907999,0.25516341129938758,-0.1047849655151367,0.1247187729539542,0.0027416261056293998,0.42332153199867362,0.10930114956812487
dPL,03281500,0.044067880842997002,S1,-0.0024042924245198001,-0.0057059369589152996,0.00026781640675219999,0.0113251580132378,0.051919343736436599,-0.0021967569986979002,-0.00032329559326169999,-0.022179703963430299,0.102094945154692,0.0062933564186096001,-0.24043202932391841,0.18515414661831331,-0.66946208477020275,-0.034350855597134203,0.0027817272796079998,0.74517042492256624,0.19240217638742688
dPL,03285000,0.0446468108120254,S1,0.0015891393025716,0.0033265901239294001,-7.6071974035585313e-05,0.0010382758246527,0.038409254286024201,-0.0010943412780761001,0.0003825426101684,-0.032228991859837498,0.1184826148183722,-0.058604819434029697,-0.16776127474648611,0.063425103823343904,-0.33409476280212408,0.10300504750218881,0.00017770236501319999,0.41761061279321976,0.10782659656984094
dPL,03291780,0.067368653261533101,S2,0.0085069338480631002,0.0134829314131485,-3.2113409057880514e-05,-0.0053265889485677002,0.0124391343858507,-0.0001110394795735,0.001441478729248,-0.0122211757459138,-0.0019669532775878,0.046497583389282199,-0.56157623284629421,-0.076203478707207603,-0.087288618087768596,-0.0070887598498114001,-2.5528411452586879e-05,0.57584632844396488,0.14868288266921081
dPL,03338780,0.072550319375576905,S2,7.2717666625976562e-05,-0.0099796762591914008,-0.000161768214942,0.0049285888671875,0.045023515489366298,-0.0040255652533636999,-6.4373016357421875e-05,-0.033188257719341002,-0.096907427436426996,0.044363417795726202,0.0183981856597321,0.2876927455266316,-0.026327371597290001,-0.055780904046420297,0.0020746542857243001,0.31865721149408194,0.08227693821769827
dPL,03340800,0.073228668042685796,S2,0.0016752084096272001,0.0044716071141393003,-0.00015435202537140001,-0.0076324462890624998,0.093526967366536401,-0.001342847612169,0.00076186656951900003,-0.020580693295127399,0.0142430474883631,0.0563732853957584,-0.095761397055217204,0.24823255009121351,-0.2913135290145874,-0.0072066126198604002,0.0039783229048434999,0.41031221307720367,0.10594215786623459
dPL,03346000,0.0621069652969444,S2,-0.016761819521586001,-0.0038691884592958999,0.00084276490573149997,0.18799438476562491,0.1971494886610243,-0.12690005832248261,0.0031567811965942001,-0.0124946343271355,-0.3317617272075854,0.088283504758562295,0.0021609683920230001,0.094284746381971499,-0.1066666841506958,-0.0068064393668339999,-0.0076680538746025997,0.47855320207563828,0.12356190546087864
dPL,03364500,0.080417057581499404,S2,-0.0016855796178181,-0.010264672731098301,-4.9578599525072313e-05,-0.0054621378580728998,0.079608069525824596,-0.0019098599751789999,0.00095260143280020005,-0.0280838615015933,-0.37698350454631602,0.107458702155522,-0.23388376725571489,0.0035730335447522999,-0.14288187026977539,-0.0129252466662177,0.0064037499519493998,0.48607649861729979,0.12550441227517431
dPL,03366500,0.059067129172147001,S2,-0.0038710037867227998,-0.011049846285267799,-8.3036769259100195e-05,0.0074825710720486001,0.073125542534722199,-0.0014460351732041999,-0.0004520416259765,0.0023517909802888001,-0.24755824553339101,0.032907468932015502,-0.1026239272739206,-0.097673700915442599,-0.040619373321533203,-0.074947168087137098,-0.0040688828493539997,0.3086610225361251,0.07969593332705098
dPL,03368000,0.067085866366636299,S2,0.0019421180089313999,-0.0009782102547193001,2.9368748073466119e-05,-0.0050128512912326001,0.017930518256293299,-0.00082562764485670005,0.00074136257171630003,-0.0010321416352923999,-0.2662209146901181,0.024773648806980599,-0.2028516733220645,-0.076234522793028003,0.099105238914489704,-0.0228599022174703,-0.00041704672352909999,0.35936898684413032,0.092788673412716599
